Zip_Code,City,State,County
45214,CINCINNATI,OH,HAMILTON
45215,CINCINNATI,OH,HAMILTON
45216,CINCINNATI,OH,HAMILTON
45217,CINCINNATI,OH,HAMILTON
45218,CINCINNATI,OH,HAMILTON
45219,CINCINNATI,OH,HAMILTON
45220,CINCINNATI,OH,HAMILTON
45221,CINCINNATI,OH,HAMILTON
45222,CINCINNATI,OH,HAMILTON
45223,CINCINNATI,OH,HAMILTON
45224,CINCINNATI,OH,HAMILTON
45225,CINCINNATI,OH,HAMILTON
45226,CINCINNATI,OH,HAMILTON
45227,CINCINNATI,OH,HAMILTON
45228,CINCINNATI,OH,HAMILTON
45229,CINCINNATI,OH,HAMILTON
45230,CINCINNATI,OH,HAMILTON
45231,CINCINNATI,OH,HAMILTON
45232,CINCINNATI,OH,HAMILTON
45233,CINCINNATI,OH,HAMILTON
45234,CINCINNATI,OH,HAMILTON
45235,CINCINNATI,OH,HAMILTON
45236,CINCINNATI,OH,HAMILTON
45237,CINCINNATI,OH,HAMILTON
45238,CINCINNATI,OH,HAMILTON
45239,CINCINNATI,OH,HAMILTON
45240,CINCINNATI,OH,HAMILTON
45241,CINCINNATI,OH,HAMILTON
45242,CINCINNATI,OH,HAMILTON
45243,CINCINNATI,OH,HAMILTON
45244,CINCINNATI,OH,HAMILTON
45245,CINCINNATI,OH,CLERMONT
45246,CINCINNATI,OH,HAMILTON
45247,CINCINNATI,OH,HAMILTON
45248,CINCINNATI,OH,HAMILTON
45249,CINCINNATI,OH,HAMILTON
45250,CINCINNATI,OH,HAMILTON
45251,CINCINNATI,OH,HAMILTON
45252,CINCINNATI,OH,HAMILTON
45253,CINCINNATI,OH,HAMILTON
45254,CINCINNATI,OH,HAMILTON
45255,CINCINNATI,OH,HAMILTON
45258,CINCINNATI,OH,HAMILTON
45262,CINCINNATI,OH,HAMILTON
45263,CINCINNATI,OH,HAMILTON
45264,CINCINNATI,OH,HAMILTON
45267,CINCINNATI,OH,HAMILTON
45268,CINCINNATI,OH,HAMILTON
45269,CINCINNATI,OH,HAMILTON
45270,CINCINNATI,OH,HAMILTON
45271,CINCINNATI,OH,HAMILTON
45273,CINCINNATI,OH,HAMILTON
45274,CINCINNATI,OH,HAMILTON
45275,CINCINNATI,OH,HAMILTON
45277,CINCINNATI,OH,HAMILTON
45280,CINCINNATI,OH,HAMILTON
45296,CINCINNATI,OH,HAMILTON
45298,CINCINNATI,OH,HAMILTON
45299,CINCINNATI,OH,HAMILTON
45401,DAYTON,OH,MONTGOMERY
45402,DAYTON,OH,MONTGOMERY
45403,DAYTON,OH,MONTGOMERY
45404,DAYTON,OH,MONTGOMERY
45405,DAYTON,OH,MONTGOMERY
45406,DAYTON,OH,MONTGOMERY
45408,DAYTON,OH,MONTGOMERY
45409,DAYTON,OH,MONTGOMERY
45410,DAYTON,OH,MONTGOMERY
45412,DAYTON,OH,MONTGOMERY
45413,DAYTON,OH,MONTGOMERY
45414,DAYTON,OH,MONTGOMERY
45415,DAYTON,OH,MONTGOMERY
45416,DAYTON,OH,MONTGOMERY
45417,DAYTON,OH,MONTGOMERY
45418,DAYTON,OH,MONTGOMERY
45419,DAYTON,OH,MONTGOMERY
45420,DAYTON,OH,MONTGOMERY
45422,DAYTON,OH,MONTGOMERY
45423,DAYTON,OH,MONTGOMERY
45424,DAYTON,OH,MONTGOMERY
45426,DAYTON,OH,MONTGOMERY
45427,DAYTON,OH,MONTGOMERY
45428,DAYTON,OH,MONTGOMERY
45429,DAYTON,OH,MONTGOMERY
45430,DAYTON,OH,MONTGOMERY
45431,DAYTON,OH,GREENE
45432,DAYTON,OH,GREENE
45433,DAYTON,OH,GREENE
45434,DAYTON,OH,GREENE
45435,DAYTON,OH,GREENE
45437,DAYTON,OH,MONTGOMERY
45439,DAYTON,OH,MONTGOMERY
45440,DAYTON,OH,MONTGOMERY
45441,DAYTON,OH,MONTGOMERY
45448,DAYTON,OH,MONTGOMERY
45449,DAYTON,OH,MONTGOMERY
45454,DAYTON,OH,MONTGOMERY
45458,DAYTON,OH,MONTGOMERY
45459,DAYTON,OH,MONTGOMERY
45463,DAYTON,OH,MONTGOMERY
45469,DAYTON,OH,MONTGOMERY
45470,DAYTON,OH,MONTGOMERY
45475,DAYTON,OH,MONTGOMERY
45479,DAYTON,OH,MONTGOMERY
45481,DAYTON,OH,MONTGOMERY
45482,DAYTON,OH,MONTGOMERY
45490,DAYTON,OH,MONTGOMERY
45501,SPRINGFIELD,OH,CLARK
45502,SPRINGFIELD,OH,CLARK
45503,SPRINGFIELD,OH,CLARK
45504,SPRINGFIELD,OH,CLARK
45505,SPRINGFIELD,OH,CLARK
45506,SPRINGFIELD,OH,CLARK
45801,LIMA,OH,ALLEN
45802,LIMA,OH,ALLEN
45804,LIMA,OH,ALLEN
45805,LIMA,OH,ALLEN
45806,LIMA,OH,AUGLAIZE
45807,LIMA,OH,ALLEN
45999,CINCINNATI,OH,HAMILTON
46011,ANDERSON,IN,MADISON
46012,ANDERSON,IN,MADISON
46013,ANDERSON,IN,MADISON
46014,ANDERSON,IN,MADISON
46015,ANDERSON,IN,MADISON
46016,ANDERSON,IN,MADISON
46017,ANDERSON,IN,MADISON
46018,ANDERSON,IN,MADISON
46201,INDIANAPOLIS,IN,MARION
46202,INDIANAPOLIS,IN,MARION
46203,INDIANAPOLIS,IN,MARION
46204,INDIANAPOLIS,IN,MARION
46205,INDIANAPOLIS,IN,MARION
46206,INDIANAPOLIS,IN,MARION
46207,INDIANAPOLIS,IN,MARION
46208,INDIANAPOLIS,IN,MARION
46209,INDIANAPOLIS,IN,MARION
46211,INDIANAPOLIS,IN,MARION
46214,INDIANAPOLIS,IN,MARION
46216,INDIANAPOLIS,IN,MARION
46217,INDIANAPOLIS,IN,MARION
46218,INDIANAPOLIS,IN,MARION
46219,INDIANAPOLIS,IN,MARION
46220,INDIANAPOLIS,IN,MARION
46221,INDIANAPOLIS,IN,MARION
46222,INDIANAPOLIS,IN,MARION
46223,INDIANAPOLIS,IN,MARION
46225,INDIANAPOLIS,IN,MARION
46226,INDIANAPOLIS,IN,MARION
46227,INDIANAPOLIS,IN,MARION
46228,INDIANAPOLIS,IN,MARION
46229,INDIANAPOLIS,IN,MARION
46230,INDIANAPOLIS,IN,MARION
46231,INDIANAPOLIS,IN,MARION
46234,INDIANAPOLIS,IN,MARION
46235,INDIANAPOLIS,IN,MARION
46236,INDIANAPOLIS,IN,MARION
46237,INDIANAPOLIS,IN,MARION
46239,INDIANAPOLIS,IN,MARION
46240,INDIANAPOLIS,IN,MARION
46241,INDIANAPOLIS,IN,MARION
46242,INDIANAPOLIS,IN,MARION
46244,INDIANAPOLIS,IN,MARION
46247,INDIANAPOLIS,IN,MARION
46249,INDIANAPOLIS,IN,MARION
46250,INDIANAPOLIS,IN,MARION
46251,INDIANAPOLIS,IN,MARION
46253,INDIANAPOLIS,IN,MARION
46254,INDIANAPOLIS,IN,MARION
46255,INDIANAPOLIS,IN,MARION
46256,INDIANAPOLIS,IN,MARION
46259,INDIANAPOLIS,IN,MARION
46260,INDIANAPOLIS,IN,MARION
46262,INDIANAPOLIS,IN,MARION
46266,INDIANAPOLIS,IN,MARION
46268,INDIANAPOLIS,IN,MARION
46274,INDIANAPOLIS,IN,MARION
46275,INDIANAPOLIS,IN,MARION
46277,INDIANAPOLIS,IN,MARION
46278,INDIANAPOLIS,IN,MARION
46280,INDIANAPOLIS,IN,HAMILTON
46282,INDIANAPOLIS,IN,MARION
46283,INDIANAPOLIS,IN,MARION
46285,INDIANAPOLIS,IN,MARION
46290,INDIANAPOLIS,IN,HAMILTON
46291,INDIANAPOLIS,IN,MARION
46295,INDIANAPOLIS,IN,MARION
46296,INDIANAPOLIS,IN,MARION
46298,INDIANAPOLIS,IN,MARION
46401,GARY,IN,LAKE
46402,GARY,IN,LAKE
46403,GARY,IN,LAKE
46404,GARY,IN,LAKE
46406,GARY,IN,LAKE
46407,GARY,IN,LAKE
46408,GARY,IN,LAKE
46409,GARY,IN,LAKE
46601,SOUTH BEND,IN,ST JOSEPH
46604,SOUTH BEND,IN,ST JOSEPH
46613,SOUTH BEND,IN,ST JOSEPH
46614,SOUTH BEND,IN,ST JOSEPH
46615,SOUTH BEND,IN,ST JOSEPH
46616,SOUTH BEND,IN,ST JOSEPH
46617,SOUTH BEND,IN,ST JOSEPH
46619,SOUTH BEND,IN,ST JOSEPH
46620,SOUTH BEND,IN,ST JOSEPH
46624,SOUTH BEND,IN,ST JOSEPH
46626,SOUTH BEND,IN,ST JOSEPH
46628,SOUTH BEND,IN,ST JOSEPH
46634,SOUTH BEND,IN,ST JOSEPH
46635,SOUTH BEND,IN,ST JOSEPH
46637,SOUTH BEND,IN,ST JOSEPH
46660,SOUTH BEND,IN,ST JOSEPH
46680,SOUTH BEND,IN,ST JOSEPH
46699,SOUTH BEND,IN,ST JOSEPH
46801,FORT WAYNE,IN,ALLEN
46802,FORT WAYNE,IN,ALLEN
46803,FORT WAYNE,IN,ALLEN
46804,FORT WAYNE,IN,ALLEN
46805,FORT WAYNE,IN,ALLEN
46806,FORT WAYNE,IN,ALLEN
46807,FORT WAYNE,IN,ALLEN
46808,FORT WAYNE,IN,ALLEN
46809,FORT WAYNE,IN,ALLEN
46814,FORT WAYNE,IN,ALLEN
46815,FORT WAYNE,IN,ALLEN
46816,FORT WAYNE,IN,ALLEN
46818,FORT WAYNE,IN,ALLEN
46819,FORT WAYNE,IN,ALLEN
46825,FORT WAYNE,IN,ALLEN
46835,FORT WAYNE,IN,ALLEN
46845,FORT WAYNE,IN,ALLEN
46850,FORT WAYNE,IN,ALLEN
46851,FORT WAYNE,IN,ALLEN
46852,FORT WAYNE,IN,ALLEN
46853,FORT WAYNE,IN,ALLEN
46854,FORT WAYNE,IN,ALLEN
46855,FORT WAYNE,IN,ALLEN
46856,FORT WAYNE,IN,ALLEN
46857,FORT WAYNE,IN,ALLEN
46858,FORT WAYNE,IN,ALLEN
46859,FORT WAYNE,IN,ALLEN
46860,FORT WAYNE,IN,ALLEN
46861,FORT WAYNE,IN,ALLEN
46862,FORT WAYNE,IN,ALLEN
46863,FORT WAYNE,IN,ALLEN
46864,FORT WAYNE,IN,ALLEN
46865,FORT WAYNE,IN,ALLEN
46866,FORT WAYNE,IN,ALLEN
46867,FORT WAYNE,IN,ALLEN
46868,FORT WAYNE,IN,ALLEN
46869,FORT WAYNE,IN,ALLEN
46885,FORT WAYNE,IN,ALLEN
46895,FORT WAYNE,IN,ALLEN
46896,FORT WAYNE,IN,ALLEN
46897,FORT WAYNE,IN,ALLEN
46898,FORT WAYNE,IN,ALLEN
46899,FORT WAYNE,IN,ALLEN
47130,JEFFERSONVILLE,IN,CLARK
47131,JEFFERSONVILLE,IN,CLARK
47132,JEFFERSONVILLE,IN,CLARK
47133,JEFFERSONVILLE,IN,CLARK
47134,JEFFERSONVILLE,IN,CLARK
47144,JEFFERSONVILLE,IN,CLARK
47190,JEFFERSONVILLE,IN,CLARK
47199,JEFFERSONVILLE,IN,CLARK
47302,MUNCIE,IN,DELAWARE
47303,MUNCIE,IN,DELAWARE
47304,MUNCIE,IN,DELAWARE
47305,MUNCIE,IN,DELAWARE
47306,MUNCIE,IN,DELAWARE
47307,MUNCIE,IN,DELAWARE
47308,MUNCIE,IN,DELAWARE
47401,BLOOMINGTON,IN,MONROE
47402,BLOOMINGTON,IN,MONROE
47403,BLOOMINGTON,IN,MONROE
47404,BLOOMINGTON,IN,MONROE
47405,BLOOMINGTON,IN,MONROE
47406,BLOOMINGTON,IN,MONROE
47407,BLOOMINGTON,IN,MONROE
47408,BLOOMINGTON,IN,MONROE
47490,BLOOMINGTON,IN,MONROE
47701,EVANSVILLE,IN,VANDERBURGH
47702,EVANSVILLE,IN,VANDERBURGH
47703,EVANSVILLE,IN,VANDERBURGH
47704,EVANSVILLE,IN,VANDERBURGH
47705,EVANSVILLE,IN,VANDERBURGH
47706,EVANSVILLE,IN,VANDERBURGH
47708,EVANSVILLE,IN,VANDERBURGH
47710,EVANSVILLE,IN,VANDERBURGH
47711,EVANSVILLE,IN,VANDERBURGH
47712,EVANSVILLE,IN,VANDERBURGH
47713,EVANSVILLE,IN,VANDERBURGH
47714,EVANSVILLE,IN,VANDERBURGH
47715,EVANSVILLE,IN,VANDERBURGH
47716,EVANSVILLE,IN,VANDERBURGH
47719,EVANSVILLE,IN,VANDERBURGH
47720,EVANSVILLE,IN,VANDERBURGH
47721,EVANSVILLE,IN,VANDERBURGH
47722,EVANSVILLE,IN,VANDERBURGH
47724,EVANSVILLE,IN,VANDERBURGH
47725,EVANSVILLE,IN,VANDERBURGH
47727,EVANSVILLE,IN,VANDERBURGH
47728,EVANSVILLE,IN,VANDERBURGH
47730,EVANSVILLE,IN,VANDERBURGH
47731,EVANSVILLE,IN,VANDERBURGH
47732,EVANSVILLE,IN,VANDERBURGH
47733,EVANSVILLE,IN,VANDERBURGH
47734,EVANSVILLE,IN,VANDERBURGH
47735,EVANSVILLE,IN,VANDERBURGH
47736,EVANSVILLE,IN,VANDERBURGH
47737,EVANSVILLE,IN,VANDERBURGH
47739,EVANSVILLE,IN,VANDERBURGH
47740,EVANSVILLE,IN,VANDERBURGH
47741,EVANSVILLE,IN,VANDERBURGH
47744,EVANSVILLE,IN,VANDERBURGH
47747,EVANSVILLE,IN,VANDERBURGH
47750,EVANSVILLE,IN,VANDERBURGH
47801,TERRE HAUTE,IN,VIGO
47802,TERRE HAUTE,IN,VIGO
47803,TERRE HAUTE,IN,VIGO
47804,TERRE HAUTE,IN,VIGO
47805,TERRE HAUTE,IN,VIGO
47807,TERRE HAUTE,IN,VIGO
47808,TERRE HAUTE,IN,VIGO
47809,TERRE HAUTE,IN,VIGO
47811,TERRE HAUTE,IN,VIGO
47812,TERRE HAUTE,IN,VIGO
47813,TERRE HAUTE,IN,
47814,TERRE HAUTE,IN,
47901,LAFAYETTE,IN,TIPPECANOE
47902,LAFAYETTE,IN,TIPPECANOE
47903,LAFAYETTE,IN,TIPPECANOE
47904,LAFAYETTE,IN,TIPPECANOE
47905,LAFAYETTE,IN,TIPPECANOE
47909,LAFAYETTE,IN,TIPPECANOE
47933,CRAWFORDSVILLE,IN,MONTGOMERY
47934,CRAWFORDSVILLE,IN,MONTGOMERY
47935,CRAWFORDSVILLE,IN,MONTGOMERY
47936,CRAWFORDSVILLE,IN,MONTGOMERY
47937,CRAWFORDSVILLE,IN,MONTGOMERY
47938,CRAWFORDSVILLE,IN,MONTGOMERY
47939,CRAWFORDSVILLE,IN,MONTGOMERY
48007,TROY,MI,OAKLAND
48033,SOUTHFIELD,MI,OAKLAND
48034,SOUTHFIELD,MI,OAKLAND
48037,SOUTHFIELD,MI,OAKLAND
48075,SOUTHFIELD,MI,OAKLAND
48076,SOUTHFIELD,MI,OAKLAND
48083,TROY,MI,OAKLAND
48084,TROY,MI,OAKLAND
48085,TROY,MI,OAKLAND
48086,SOUTHFIELD,MI,OAKLAND
48088,WARREN,MI,MACOMB
48089,WARREN,MI,MACOMB
48090,WARREN,MI,MACOMB
48091,WARREN,MI,MACOMB
48092,WARREN,MI,MACOMB
48093,WARREN,MI,MACOMB
48098,TROY,MI,OAKLAND
48099,TROY,MI,OAKLAND
48103,ANN ARBOR,MI,WASHTENAW
48104,ANN ARBOR,MI,WASHTENAW
48105,ANN ARBOR,MI,WASHTENAW
48106,ANN ARBOR,MI,WASHTENAW
48107,ANN ARBOR,MI,WASHTENAW
48108,ANN ARBOR,MI,WASHTENAW
48109,ANN ARBOR,MI,WASHTENAW
48113,ANN ARBOR,MI,WASHTENAW
48120,DEARBORN,MI,WAYNE
48121,DEARBORN,MI,WAYNE
48123,DEARBORN,MI,WAYNE
48124,DEARBORN,MI,WAYNE
48126,DEARBORN,MI,WAYNE
48128,DEARBORN,MI,WAYNE
48201,DETROIT,MI,WAYNE
48202,DETROIT,MI,WAYNE
48204,DETROIT,MI,WAYNE
48205,DETROIT,MI,WAYNE
48206,DETROIT,MI,WAYNE
48207,DETROIT,MI,WAYNE
48208,DETROIT,MI,WAYNE
48209,DETROIT,MI,WAYNE
48210,DETROIT,MI,WAYNE
48211,DETROIT,MI,WAYNE
48213,DETROIT,MI,WAYNE
48214,DETROIT,MI,WAYNE
48215,DETROIT,MI,WAYNE
48216,DETROIT,MI,WAYNE
48217,DETROIT,MI,WAYNE
48219,DETROIT,MI,WAYNE
48221,DETROIT,MI,WAYNE
48222,DETROIT,MI,WAYNE
48223,DETROIT,MI,WAYNE
48224,DETROIT,MI,WAYNE
48226,DETROIT,MI,WAYNE
48227,DETROIT,MI,WAYNE
48228,DETROIT,MI,WAYNE
48231,DETROIT,MI,WAYNE
48232,DETROIT,MI,WAYNE
48233,DETROIT,MI,WAYNE
48234,DETROIT,MI,WAYNE
48235,DETROIT,MI,WAYNE
48238,DETROIT,MI,WAYNE
48242,DETROIT,MI,WAYNE
48243,DETROIT,MI,WAYNE
48244,DETROIT,MI,WAYNE
48255,DETROIT,MI,WAYNE
48260,DETROIT,MI,WAYNE
48264,DETROIT,MI,WAYNE
48265,DETROIT,MI,WAYNE
48266,DETROIT,MI,WAYNE
48267,DETROIT,MI,WAYNE
48268,DETROIT,MI,WAYNE
48269,DETROIT,MI,WAYNE
48272,DETROIT,MI,WAYNE
48275,DETROIT,MI,WAYNE
48277,DETROIT,MI,WAYNE
48278,DETROIT,MI,WAYNE
48279,DETROIT,MI,WAYNE
48288,DETROIT,MI,WAYNE
48331,FARMINGTON,MI,OAKLAND
48332,FARMINGTON,MI,OAKLAND
48333,FARMINGTON,MI,OAKLAND
48334,FARMINGTON,MI,OAKLAND
48335,FARMINGTON,MI,OAKLAND
48336,FARMINGTON,MI,OAKLAND
48397,WARREN,MI,MACOMB
48501,FLINT,MI,GENESEE
48502,FLINT,MI,GENESEE
48503,FLINT,MI,GENESEE
48504,FLINT,MI,GENESEE
48505,FLINT,MI,GENESEE
48506,FLINT,MI,GENESEE
48507,FLINT,MI,GENESEE
48531,FLINT,MI,GENESEE
48532,FLINT,MI,GENESEE
48550,FLINT,MI,GENESEE
48551,FLINT,MI,GENESEE
48552,FLINT,MI,GENESEE
48553,FLINT,MI,GENESEE
48554,FLINT,MI,GENESEE
48555,FLINT,MI,GENESEE
48556,FLINT,MI,GENESEE
48557,FLINT,MI,GENESEE
48559,FLINT,MI,GENESEE
48601,SAGINAW,MI,SAGINAW
48602,SAGINAW,MI,SAGINAW
48603,SAGINAW,MI,SAGINAW
48604,SAGINAW,MI,SAGINAW
48605,SAGINAW,MI,SAGINAW
48606,SAGINAW,MI,SAGINAW
48607,SAGINAW,MI,SAGINAW
48608,SAGINAW,MI,SAGINAW
48609,SAGINAW,MI,SAGINAW
48638,SAGINAW,MI,SAGINAW
48640,MIDLAND,MI,MIDLAND
48641,MIDLAND,MI,MIDLAND
48642,MIDLAND,MI,MIDLAND
48663,SAGINAW,MI,SAGINAW
48667,MIDLAND,MI,MIDLAND
48670,MIDLAND,MI,MIDLAND
48674,MIDLAND,MI,MIDLAND
48686,MIDLAND,MI,MIDLAND
48901,LANSING,MI,INGHAM
48906,LANSING,MI,INGHAM
48908,LANSING,MI,EATON
48909,LANSING,MI,INGHAM
48910,LANSING,MI,INGHAM
48911,LANSING,MI,INGHAM
48912,LANSING,MI,INGHAM
48913,LANSING,MI,INGHAM
48915,LANSING,MI,INGHAM
48916,LANSING,MI,INGHAM
48917,LANSING,MI,EATON
48918,LANSING,MI,INGHAM
48919,LANSING,MI,INGHAM
48921,LANSING,MI,INGHAM
48922,LANSING,MI,INGHAM
48924,LANSING,MI,INGHAM
48929,LANSING,MI,INGHAM
48930,LANSING,MI,INGHAM
48933,LANSING,MI,INGHAM
48937,LANSING,MI,INGHAM
48950,LANSING,MI,INGHAM
48951,LANSING,MI,INGHAM
48956,LANSING,MI,INGHAM
48980,LANSING,MI,INGHAM
49001,KALAMAZOO,MI,KALAMAZOO
49003,KALAMAZOO,MI,KALAMAZOO
49004,KALAMAZOO,MI,KALAMAZOO
49005,KALAMAZOO,MI,KALAMAZOO
49006,KALAMAZOO,MI,KALAMAZOO
49007,KALAMAZOO,MI,KALAMAZOO
49008,KALAMAZOO,MI,KALAMAZOO
49009,KALAMAZOO,MI,KALAMAZOO
49014,BATTLE CREEK,MI,CALHOUN
49015,BATTLE CREEK,MI,CALHOUN
49016,BATTLE CREEK,MI,CALHOUN
49017,BATTLE CREEK,MI,CALHOUN
49018,BATTLE CREEK,MI,CALHOUN
49019,KALAMAZOO,MI,KALAMAZOO
49037,BATTLE CREEK,MI,CALHOUN
49048,KALAMAZOO,MI,KALAMAZOO
49440,MUSKEGON,MI,MUSKEGON
49441,MUSKEGON,MI,MUSKEGON
49442,MUSKEGON,MI,MUSKEGON
49443,MUSKEGON,MI,MUSKEGON
49444,MUSKEGON,MI,MUSKEGON
49445,MUSKEGON,MI,MUSKEGON
49501,GRAND RAPIDS,MI,KENT
49502,GRAND RAPIDS,MI,KENT
49503,GRAND RAPIDS,MI,KENT
49504,GRAND RAPIDS,MI,KENT
49505,GRAND RAPIDS,MI,KENT
49506,GRAND RAPIDS,MI,KENT
49507,GRAND RAPIDS,MI,KENT
49508,GRAND RAPIDS,MI,KENT
49510,GRAND RAPIDS,MI,KENT
49512,GRAND RAPIDS,MI,KENT
49514,GRAND RAPIDS,MI,KENT
49515,GRAND RAPIDS,MI,KENT
49516,GRAND RAPIDS,MI,KENT
49518,GRAND RAPIDS,MI,KENT
49523,GRAND RAPIDS,MI,KENT
49525,GRAND RAPIDS,MI,KENT
49528,GRAND RAPIDS,MI,KENT
49530,GRAND RAPIDS,MI,KENT
49534,GRAND RAPIDS,MI,KENT
49544,GRAND RAPIDS,MI,KENT
49546,GRAND RAPIDS,MI,KENT
49548,GRAND RAPIDS,MI,KENT
49550,GRAND RAPIDS,MI,KENT
49555,GRAND RAPIDS,MI,KENT
49560,GRAND RAPIDS,MI,KENT
49588,GRAND RAPIDS,MI,KENT
49599,GRAND RAPIDS,MI,KENT
50301,DES MOINES,IA,POLK
50302,DES MOINES,IA,POLK
50303,DES MOINES,IA,POLK
50304,DES MOINES,IA,POLK
50305,DES MOINES,IA,POLK
50306,DES MOINES,IA,POLK
50307,DES MOINES,IA,POLK
50308,DES MOINES,IA,POLK
50309,DES MOINES,IA,POLK
50310,DES MOINES,IA,POLK
50311,DES MOINES,IA,POLK
50312,DES MOINES,IA,POLK
50313,DES MOINES,IA,POLK
50314,DES MOINES,IA,POLK
50315,DES MOINES,IA,POLK
50316,DES MOINES,IA,POLK
50317,DES MOINES,IA,POLK
50318,DES MOINES,IA,POLK
50319,DES MOINES,IA,POLK
50320,DES MOINES,IA,POLK
50321,DES MOINES,IA,POLK
50327,DES MOINES,IA,POLK
50328,DES MOINES,IA,POLK
50329,DES MOINES,IA,POLK
50330,DES MOINES,IA,POLK
50331,DES MOINES,IA,POLK
50332,DES MOINES,IA,POLK
50333,DES MOINES,IA,POLK
50334,DES MOINES,IA,POLK
50335,DES MOINES,IA,POLK
50336,DES MOINES,IA,POLK
50339,DES MOINES,IA,POLK
50340,DES MOINES,IA,POLK
50347,DES MOINES,IA,POLK
50350,DES MOINES,IA,
50359,DES MOINES,IA,POLK
50360,DES MOINES,IA,POLK
50361,DES MOINES,IA,POLK
50362,DES MOINES,IA,POLK
50363,DES MOINES,IA,POLK
50364,DES MOINES,IA,POLK
50367,DES MOINES,IA,POLK
50368,DES MOINES,IA,POLK
50369,DES MOINES,IA,POLK
50380,DES MOINES,IA,POLK
50381,DES MOINES,IA,POLK
50391,DES MOINES,IA,POLK
50392,DES MOINES,IA,POLK
50393,DES MOINES,IA,POLK
50394,DES MOINES,IA,POLK
50395,DES MOINES,IA,POLK
50396,DES MOINES,IA,POLK
50397,DES MOINES,IA,POLK
50936,DES MOINES,IA,POLK
50940,DES MOINES,IA,POLK
50947,DES MOINES,IA,POLK
50950,DES MOINES,IA,POLK
50980,DES MOINES,IA,POLK
50981,DES MOINES,IA,POLK
51101,SIOUX CITY,IA,WOODBURY
51102,SIOUX CITY,IA,WOODBURY
51103,SIOUX CITY,IA,WOODBURY
51104,SIOUX CITY,IA,WOODBURY
51105,SIOUX CITY,IA,WOODBURY
51106,SIOUX CITY,IA,WOODBURY
51108,SIOUX CITY,IA,WOODBURY
51109,SIOUX CITY,IA,WOODBURY
51111,SIOUX CITY,IA,WOODBURY
52240,IOWA CITY,IA,JOHNSON
52242,IOWA CITY,IA,JOHNSON
52243,IOWA CITY,IA,JOHNSON
52244,IOWA CITY,IA,JOHNSON
52245,IOWA CITY,IA,JOHNSON
52246,IOWA CITY,IA,JOHNSON
52401,CEDAR RAPIDS,IA,LINN
52402,CEDAR RAPIDS,IA,LINN
52403,CEDAR RAPIDS,IA,LINN
52404,CEDAR RAPIDS,IA,LINN
52405,CEDAR RAPIDS,IA,LINN
52406,CEDAR RAPIDS,IA,LINN
52407,CEDAR RAPIDS,IA,LINN
52408,CEDAR RAPIDS,IA,LINN
52409,CEDAR RAPIDS,IA,LINN
52410,CEDAR RAPIDS,IA,LINN
52411,CEDAR RAPIDS,IA,LINN
52497,CEDAR RAPIDS,IA,LINN
52498,CEDAR RAPIDS,IA,LINN
52499,CEDAR RAPIDS,IA,LINN
52801,DAVENPORT,IA,SCOTT
52802,DAVENPORT,IA,SCOTT
52803,DAVENPORT,IA,SCOTT
52804,DAVENPORT,IA,SCOTT
52805,DAVENPORT,IA,SCOTT
52806,DAVENPORT,IA,SCOTT
52807,DAVENPORT,IA,SCOTT
52808,DAVENPORT,IA,SCOTT
52809,DAVENPORT,IA,SCOTT
53201,MILWAUKEE,WI,MILWAUKEE
53202,MILWAUKEE,WI,MILWAUKEE
53203,MILWAUKEE,WI,MILWAUKEE
53204,MILWAUKEE,WI,MILWAUKEE
53205,MILWAUKEE,WI,MILWAUKEE
53206,MILWAUKEE,WI,MILWAUKEE
53207,MILWAUKEE,WI,MILWAUKEE
53208,MILWAUKEE,WI,MILWAUKEE
53209,MILWAUKEE,WI,MILWAUKEE
53210,MILWAUKEE,WI,MILWAUKEE
53211,MILWAUKEE,WI,MILWAUKEE
53212,MILWAUKEE,WI,MILWAUKEE
53213,MILWAUKEE,WI,MILWAUKEE
53214,MILWAUKEE,WI,MILWAUKEE
53215,MILWAUKEE,WI,MILWAUKEE
53216,MILWAUKEE,WI,MILWAUKEE
53217,MILWAUKEE,WI,MILWAUKEE
53218,MILWAUKEE,WI,MILWAUKEE
53219,MILWAUKEE,WI,MILWAUKEE
53220,MILWAUKEE,WI,MILWAUKEE
53221,MILWAUKEE,WI,MILWAUKEE
53222,MILWAUKEE,WI,MILWAUKEE
53223,MILWAUKEE,WI,MILWAUKEE
53224,MILWAUKEE,WI,MILWAUKEE
53225,MILWAUKEE,WI,MILWAUKEE
53226,MILWAUKEE,WI,MILWAUKEE
53227,MILWAUKEE,WI,MILWAUKEE
53228,MILWAUKEE,WI,MILWAUKEE
53233,MILWAUKEE,WI,MILWAUKEE
53234,MILWAUKEE,WI,MILWAUKEE
53235,MILWAUKEE,WI,MILWAUKEE
53237,MILWAUKEE,WI,MILWAUKEE
53244,MILWAUKEE,WI,MILWAUKEE
53259,MILWAUKEE,WI,MILWAUKEE
53263,MILWAUKEE,WI,MILWAUKEE
53267,MILWAUKEE,WI,MILWAUKEE
53268,MILWAUKEE,WI,MILWAUKEE
53274,MILWAUKEE,WI,MILWAUKEE
53278,MILWAUKEE,WI,MILWAUKEE
53288,MILWAUKEE,WI,MILWAUKEE
53290,MILWAUKEE,WI,MILWAUKEE
53293,MILWAUKEE,WI,MILWAUKEE
53295,MILWAUKEE,WI,MILWAUKEE
53401,RACINE,WI,RACINE
53402,RACINE,WI,RACINE
53403,RACINE,WI,RACINE
